book_number|book_name|chapter_name|title|commentary|text|section_number|source|num_tokens
5|Udyoga Parva|Chapter Two|Discussions of Peace Between the Pandavas and the Kauravas|False|"O King,  Sanjaya replied, I will tell you as many names of the Supreme Lord as I know. Keshava, however, is immeasurable and is above the power of speech to describe. He is called Vasudeva in consequence of his covering all creatures with the curtain of illusion, or of His glorious splendor, or of His being the support of the mighty creation. He is called Vishnu because of his all pervading nature. He is called Madhava because He is the husband of the goddess of fortune. O Bharata, He is called Madhusudana, because he once killed the powerful demon Madhu. He was born in the Satvata race and given the name Krishna. The word krish is the attractive feature of the Lord's existence, and na, means pleasure. When the verb krish is added to the affix na, it becomes Krishna, which indicates the Absolute Truth or the reservoir of all pleasure. He is called Pundarikaksha, meaning one who has lotus-like eyes. He is called Janardana, because he strikes fear into the heart of all atheistic persons. He is also known as Vrishabhakshana. Vrishabha means the Vedas and ikshana means the eye. The union of the two means through the eyes of the scripture He can be seen. The conqueror of hosts is called Aja which means that He is unborn. Krishna is like the sun. The sun appears to take birth on the horizon, but it always exists. Similarly, Krishna appears to take birth from the womb of Devaki, but in actuality He eternally exists. That Supreme Soul is known as Damodara, meaning one who was bound around the waist by His foster mother Yashoda. He is called Hrishikesha because He is the Lord of the senses, and only by His grace can the fleeting senses be controlled. The Supreme Personality of Godhead is called Mahavahu, because He holds up the Earth and the sky with His two arms. He is also known as Adhoksaja because He never falls down of suffers deterioration. He is called Narayana because He is the resting place of all living beings. That Supreme Lord is called Purushottama because he is the foremost of all living beings. He possesses knowledge of all things, and is therefore known as Sarva. Truth always resides in Krishna, and He is therefore known as Satya. He is called Ananta because He holds all the planets in their proper orbits. Krishna is the Divine Lord of all beings, and it is He who will come here tomorrow to prevent the slaughter of the Kurus.
"|46|https://www.kaggle.com/datasets/tilakd/mahabharata|549
5|Udyoga Parva|Chapter Two|Discussions of Peace Between the Pandavas and the Kauravas|False|"Dhritarastra then pleaded with Duryodhana, O my son, let us together seek Lord Krishna's protection and live happily in our kingdom. He is certainly our best friend and a worthy shelter of all.
"|47|https://www.kaggle.com/datasets/tilakd/mahabharata|45
5|Udyoga Parva|Chapter Two|Discussions of Peace Between the Pandavas and the Kauravas|False|"If the divine son of Devaki,  Duryodhana replied, united in friendship with Arjuna, were to kill all persons in the universe, I still would not take shelter of He who is my enemy.
"|48|https://www.kaggle.com/datasets/tilakd/mahabharata|45
5|Udyoga Parva|Chapter Two|Discussions of Peace Between the Pandavas and the Kauravas|False|"Inflamed, Dhritarastra chastised his evil son, This stupid son of mine has taken his vow to destroy our whole dynasty. Envious, wicked, and proud, he rejects the words of his superiors.
"|49|https://www.kaggle.com/datasets/tilakd/mahabharata|46
5|Udyoga Parva|Chapter Two|Discussions of Peace Between the Pandavas and the Kauravas|False|"Gandhari then tried to correct her son, You are a fool! You never listen to wisdom that is meant for your own interest. All the elders have spoken in favor of peace, but you alone desire war which will destroy our family. You will remember your father's words when struck dead by Bhimasena's mace.
"|50|https://www.kaggle.com/datasets/tilakd/mahabharata|67
5|Udyoga Parva|Chapter Two|Discussions of Peace Between the Pandavas and the Kauravas|False|"Dhritarastra then spoke to Sanjaya, I envy those, who, gifted with proper vision, are able to see Vasudeva as the Supreme Personality of Godhead. We will soon be able to behold that Supreme Person when He comes here on behalf of the Pandavas. I will then put myself under the protection of Him who has created the whole cosmic manifestation. I can now understand that He is the primeval cause of all causes and the creator of the universe. Every living being sings his glories. He is the foremost learned person and has previously descended as the younger brother of Indra. O, when will I take shelter of Him?  Thus Sanjaya and Dhritarastra discussed the glories of the Lord, but Duryodhana could not bear to hear such praise. Due to his envy of Pandu's sons and his insubordination to the Supreme Lord, he was destined for death along with all his brothers, friends and followers.
"|51|https://www.kaggle.com/datasets/tilakd/mahabharata|200
5|Udyoga Parva|Chapter Two|Discussions of Peace Between the Pandavas and the Kauravas|False|"Thus Ends the Second Chapter of the Udyoga Parva, Entitled, Discussions of Peace Between the Pandavas and the Kauravas.
"|52|https://www.kaggle.com/datasets/tilakd/mahabharata|31
5|Udyoga Parva|Chapter Two|Discussions of Peace Between the Pandavas and the Kauravas|True|"Chapter Commentary
"|53|https://www.kaggle.com/datasets/tilakd/mahabharata|3
5|Udyoga Parva|Chapter Two|Discussions of Peace Between the Pandavas and the Kauravas|True|"The Pandavas, obviously, were not interested in war. Yudhisthira requested his kingdom of Indraprastha, and he was willing to overlook all offenses. However, Duryodhana was not interested in peace. Even after he heard the glories of Lord Krishna, he was not willing for peace. He was a determined demon and headed for certain death. This shows that personal association with the Lord is not everything. Many demons had the association of Lord Krishna, but could not surrender to the will of the Lord. Personal association with the Lord is not as important as a pure heart. Those with pure hearts can see the Lord within, and thus they have the constant association of the Lord. This is confirmed in the Brahma Samhita, premanjana cchurita-bhakti-vilochanena, santah sadaiva hrieshu viokayanti, yam shyamasundarm achintya-guna-svarupam, govindam adi purusham tam aham bhajami, I worship Govinda, the primeval Lord, who is Shyamasundar, Krishna Himself, with inconceivable, innumerable attributes, whom the pure devotee see with heart of hearts with the eye of devotion tinged with the salve of love.  (B.S. 5.38)
"|54|https://www.kaggle.com/datasets/tilakd/mahabharata|282
5|Udyoga Parva|Chapter Three|Lord Krishna Instructs the Assembly of Kings|False|"With the permission of King Yudhisthira, Lord Krishna set out for Hastinapura. He took with Him the messages from the Pandavas. The son of Devaki rode on His beautiful chariot drawn by His favorite horses, Saivya, Sugriva, Meghapuspa, and Balahaka. He was followed by ten mighty chariot warriors as well as a thousand horsemen and a thousand foot soldiers.
"|55|https://www.kaggle.com/datasets/tilakd/mahabharata|89
5|Udyoga Parva|Chapter Three|Lord Krishna Instructs the Assembly of Kings|False|"Understanding through spies that Lord Krishna had left Upaplavya for Hastinapura, Dhritarastra addressed Bhishma, Drona and Vidura in the following words, O scions of the Kuru race, the news we hear is wonderful. Men, women and children are talking about it, and all are speaking respectfully. The citizens are congregating together and discussing it in the open market places. All are saying that Lord Krishna, the slayer of Madhu, is coming to Hastinapura. He is the Lord of all creatures, and on Him rests the creation, maintenance and destruction of this universe. Indeed, intelligence, prowess, wisdom and energy all reside in this best among men. If He is worshiped, he is sure to bestow happiness, and if He is not worshiped, He is sure to be the cause of our suffering. If He is pleased with us, then all our plans will fructify. Let us immediately make arrangements for His reception. Pavilions should be set up along the road, furnished with every object of enjoyment. O Duryodhana, carry out this order, and all our desires will be fulfilled.  Following the instructions of the King, Duryodhana made arrangements for many pavilions to be erected along the road to Hastinapura. They were decorated with garlands, pictures, costly silks, and rugs of the finest quality. The finest foods were prepared, and the finest drinks were set aside for Lord Krishna. It was opulence on the level of the heavenly denizens and was meant to bring the Lord of the Universe to the Kaurava's side. However, the Supreme Personality of Godhead, Lord Krishna, did not even cast His glance upon the arrangements of Duryodhana. He stopped at intervals of His Own choosing, and very soon He arrived at Hastinapura.
"|56|https://www.kaggle.com/datasets/tilakd/mahabharata|386
5|Udyoga Parva|Chapter Three|Lord Krishna Instructs the Assembly of Kings|False|"Before the arrival of Lord Krishna, King Dhritarastra called for Vidura and said to him, O Vidura, Janardana will soon be in Hastinapura. I propose to worship Him with all the opulence that I can afford. I will give Him sixteen golden chariots drawn by the finest horses. I will bestow upon Him eight elephants with large white tusks. I will give Him one hundred maidservants with golden complexions. I will offer Him eighteen thousand woolen blankets, soft to the touch and a thousand deerskins brought from China. Duhshasana's abode, which is more opulent than Duryodhana's, should be cleansed and prepared for His use. All the citizens of Hastinapura should go out of the city to greet Lord Krishna. Bhishma, Drona, as well as my sons may also go out of the city to offer greetings to the universal Lord.
"|57|https://www.kaggle.com/datasets/tilakd/mahabharata|198
5|Udyoga Parva|Chapter Three|Lord Krishna Instructs the Assembly of Kings|False|"I do not think that you have adopted the path of sincerity,  Vidura replied. Do not, from stupidity, cause the destruction of your family members. You desire to give this small token of wealth to Krishna, but He deserves this and much more. I can understand that you don't wish to give this opulence out of a motive to please Him. Behind this gift is deception, falsehood and insincerity. These external acts have revealed your real intention. The Pandavas desire five villages, but you don't want to give them even that. You want to win over the Lord of the Yadu dynasty to your own side by means of wealth. You want to separate Krishna from the Pandavas. I will tell you, however, that you will be unable, by wealth, or attention, or worship, to separate Lord Krishna from Dhananjaya. Keshava will accept from you only a vessel of water for washing His feet and inquiries about His welfare. Other than this, He will not accept your hospitality, for it is saturated with deception. If you actually want to please Krishna, then you should give him what He has come for. After receiving the kingdom due to the Pandavas, He will accept all that you offer Him.
"|58|https://www.kaggle.com/datasets/tilakd/mahabharata|256
